"forum_post_id","anon_screen_name","type","anonymous","anonymous_to_peers","at_position_list","forum_uid","body","course_display_name","created_at","votes","count","down_count","up_count","up","down","comment_thread_id","parent_id","parent_ids","sk","confusion","happiness"
 - You can even click on the tab.
 - To run the code, click the \"Run\" button.
 - To reset the image, you will have to reload the page.

Everything that starts with \"$\" in the code is jQuery.  

![enter image description here][6]


----------


![enter image description here][7]


----------


![enter image description here][<zipRedac>]


----------

This is the Javascript and jQuery code, which makes all the cool stuff possible.

![enter image description here][9]


----------


![enter image description here][1<zipRedac>]


----------
The HTML file is too big, can't really show it here. Well, ask questions if you have any.


  [1]: https://github.com/<nameRedac_<anon_screen_name_redacted>>/Javascript/archive/master.zip
  [<zipRedac>]: https://cloud.githubusercontent.com/assets/<phoneRedac>/<phoneRedac>/<zipRedac>df1<zipRedac>e6<zipRedac>-<zipRedac>373-11e4-<zipRedac>c73-c<zipRedac>7da<zipRedac>6363e<zipRedac>.jpg
  [3]: https://cloud.githubusercontent.com/assets/<phoneRedac>/<phoneRedac>/<zipRedac>dfce4<zipRedac>a-<zipRedac>373-11e4-91df-5a1bb<zipRedac>cbbc44.jpg
  [4]: https://cloud.githubusercontent.com/assets/<phoneRedac>/<phoneRedac>/<zipRedac>e<zipRedac>3b33c-<zipRedac>373-11e4-<zipRedac>5d<zipRedac>-a<zipRedac>9e<phoneRedac>1.jpg
  [5]: https://cloud.githubusercontent.com/assets/<phoneRedac>/<phoneRedac>/<zipRedac>dff6c3<zipRedac>-<zipRedac>373-11e4-<zipRedac>55<zipRedac>-4eefeec4da4b.jpg
  [6]: https://edx-west-uploads.s3.amazonaws.com/<phoneRedac><zipRedac>57461.png
  [7]: https://edx-west-uploads.s3.amazonaws.com/<phoneRedac><zip","Engineering/CS101/Summer2014","2014-08-14 05:56:23","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","None","None","None","None","",""
"53ec64c18d8d59ee7b000002","<anon_screen_name_redacted>","Comment","False","False","[]","D535EACADF2B7A5F255652EC0C7D0DC9","CFact correctly identified the problem as me missing the line that converts the table to lowercase. 

I too thought that it was my print, but no matter what syntax I used in the print condition I couldn't get it to work. To illustrate that my syntax had no effect on the acceptance of the code, here are the accepted print() lines from all three questions:

----------

    print(\"count: \" + countA);
    print(\"count: \" + countB);


----------

    print(\"count: \" + count1);
    print(\"count: \" + count2);


----------

    print(\"count: \" + count1);
    print(\"count: \" + count2);","Engineering/CS101/Summer2014","2014-08-14 07:26:57","{u'count': 1, u'point': 1, u'down_count': 0, u'up': [u'471065'], u'down': [], u'up_count': 1}",1,0,1,"['471065']","[]","53ec1e1ca3fbcbd28200002a","None","[]","53ec64c18d8d59ee7b000002","",""
"53ec6ee3d82a70ad13000027","<anon_screen_name_redacted>","Comment","False","False","[]","AB0036771EB6ABB05AD23067C26169C0","First I tried one answer, then tried multiple answers, then tried every single and then combinations of multiple answers and still got the red X.  Thanks - will reload the page and try again.","Engineering/CS101/Summer2014","2014-08-14 08:10:11","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53ebf385d82a70a4be000028","None","[]","53ec6ee3d82a70ad13000027","",""
"53ec70ead82a70ad13000028","<anon_screen_name_redacted>","Comment","False","False","[]","AB0036771EB6ABB05AD23067C26169C0","Just reloaded the page a few times and redid the exercise - success!  Thanks JoanneWicks and CFact for your input :)","Engineering/CS101/Summer2014","2014-08-14 08:18:50","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53ebf385d82a70a4be000028","None","[]","53ec70ead82a70ad13000028","",""
"53ec7290d82a70d63700003a","<anon_screen_name_redacted>","CommentThread","False","False","[]","5F43341D3FDA2BBE001D8DBBB84BB3E5","how many units does this course offer per week?(units=classroom hours)","Engineering/CS101/Summer2014","2014-08-14 08:25:52","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","None","None","None","None","",""
"53ec9ab2d82a70a4be00003e","<anon_screen_name_redacted>","Comment","False","False","[]","E67618E88D872D1E3C89167E35BFDB97","In the second statement
if(row.getField...
the \"name\" is incorrect it should be \"soda\"","Engineering/CS101/Summer2014","2014-08-14 11:17:06","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53ec32bea3fbcb336c000040","53ec4bfba3fbcb336c000045","[ObjectId('53ec4bfba3fbcb336c000045')]","53ec4bfba3fbcb336c000045-53ec9ab2d82a70a4be00003e","",""
"53ecac308d8d593fc0000007","<anon_screen_name_redacted>","Comment","False","False","[]","5F43341D3FDA2BBE001D8DBBB84BB3E5","Cannot run Q.3. Is there a problem?","Engineering/CS101/Summer2014","2014-08-14 12:31:44","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53e42971bce97de483000023","None","[]","53ecac308d8d593fc0000007","",""
"53ecb0fa8d8d59ee7b000009","<anon_screen_name_redacted>","CommentThread","False","False","[]","ED5BED1B88997164190F49F69F1B7D74","... says (among other things):
\"On vinyl music records there are tiny up and down movements cut into the plastic to represent **the up and down movements of the sound** on the record.\"

Same as during the lection I am a little bit confused by my background knowledge, that sound moves particles in a longitudinal pattern (instead of lateral like electromagnetic waves), so sound itsself does not move \"up and down\"... as far as I know, the up&down on the screen of the oscilloscope ist just one way/ convention to visualize sound in a diagramm with two dimensions. Am I the only one bothered by this (or did I miss something important) ???","Engineering/CS101/Summer2014","2014-08-14 12:52:10","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","None","None","None","None","",""
"53ecb36d8d8d59ee7b00000a","<anon_screen_name_redacted>","Comment","False","False","[]","B335361693811959C84D2CA4BE3A3812","I too could not find the Run button and thereby could not submit the solution.","Engineering/CS101/Summer2014","2014-08-14 13:02:37","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53eac302e24588021700002f","None","[]","53ecb36d8d8d59ee7b00000a","",""
"53ecb611412633b181000006","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","Can someone please help me? i think my code looks correct but obviously i'm off somewhere. suggestions and hints are much appreciated. i've been struggling over this one problem for days. :/  Thanks in advance!

table = new SimpleTable(\"survey-2012.csv\");
table.convertToLowerCase();
count1 = 0;
count2 = 0;

for (row: table) {

if (row.getField(\"soda\") == \"coke\" &&
    row.getField(\"color\") == \"red\") {
    count1 = count1 + 1;
    }
    
if (row.getField(\"soda\") == \"coke\" &&
    row.getField(\"color\") == \"blue\") {
    count2 = count2 + 2; 
  }

}
print(\"red count:\", count1); 
print(\"blue count:\", count2);","Engineering/CS101/Summer2014","2014-08-14 13:13:53","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53e90259429374f5ed000014","None","[]","53ecb611412633b181000006","",""
"53ecc3fa8d8d593fc0000008","<anon_screen_name_redacted>","Comment","False","False","[]","1A6828014F407FC1ED9818001929759C","I'd love to go further too. This has been such a great class. I'm going to miss it when it's over!","Engineering/CS101/Summer2014","2014-08-14 14:13:14","{u'count': 6, u'point': 6, u'down_count': 0, u'up': [u'547059', u'515998', u'378807', u'451297', u'544023', u'537021'], u'down': [], u'up_count': 6}",6,0,6,"['547059', '515998', '378807', '451297', '544023', '537021']","[]","53ec3848a3fbcbd282000031","None","[]","53ecc3fa8d8d593fc0000008","",""
"53ecc462412633c457000007","<anon_screen_name_redacted>","CommentThread","False","False","[]","704437805CE61515F56B060EC7158929","exe is a windows convention.
Does convention here mean filename extension?","Engineering/CS101/Summer2014","2014-08-14 14:14:58","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","None","None","None","None","",""
"53ecc8244126332bb6000006","<anon_screen_name_redacted>","Comment","False","False","[]","1A6828014F407FC1ED9818001929759C","It's not an extra curly brace. You are missing the closing parenthesis for both of the if loops.","Engineering/CS101/Summer2014","2014-08-14 14:31:00","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53ec32bea3fbcb336c000040","None","[]","53ecc8244126332bb6000006","",""
"53ecc9b78d8d593fc000000a","<anon_screen_name_redacted>","Comment","False","False","[]","1A6828014F407FC1ED9818001929759C","By \"up and down movements of the sound\", I believe he's referring to the wave patterns that the sounds create. So that a physical representation of the amplitude, frequency and timber of the sounds waves are reproduced in the vinyl and that is how the recording is made.

I'm not a sound person, so I could be wrong. But that's how I understood it.","Engineering/CS101/Summer2014","2014-08-14 14:37:43","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53ecb0fa8d8d59ee7b000009","None","[]","53ecc9b78d8d593fc000000a","",""
"53ecca35412633c457000009","<anon_screen_name_redacted>","Comment","False","False","[]","5CA0BD47154EB68991F10C7F464F3BF3","Hello,
In Table Counting Exercises Question 2 I have put in the following code, but I keep getting the message : Error : missing ; before line 5.
Can somebody help me enormously by pointing out wich mistake I have made. I do not see it and I am getting desperate.
<nameRedac_<anon_screen_name_redacted>>
table = new SimpleTable(\"baby-2010.csv\");
count = 0;
for (row: table) {
  // your code here if (row.getField(\"gender\") == \"girl\"  &&
                        row.getField(\"name\").startsWith(\"T\")) 
                        {count = count+1;}
                       
                       }
                       print(\"count:\",count);","Engineering/CS101/Summer2014","2014-08-14 14:39:49","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53ec32bea3fbcb336c000040","None","[]","53ecca35412633c457000009","",""
"53eccaa48d8d593fc000000b","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","Try a different browser.  I used mozilla at first, then switched over to Safari - run button is there in Safari","Engineering/CS101/Summer2014","2014-08-14 14:41:40","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53eac302e24588021700002f","None","[]","53eccaa48d8d593fc000000b","",""
"53ecd9038d8d59ee7b000011","<anon_screen_name_redacted>","Comment","False","False","[]","FA8134B9627F072AF84EF997BBEE9ECB","Yup! I also want to participate in other classes with Nick Parlante :)","Engineering/CS101/Summer2014","2014-08-14 15:42:59","{u'count': 5, u'point': 5, u'down_count': 0, u'up': [u'515998', u'378807', u'451297', u'544023', u'537021'], u'down': [], u'up_count': 5}",5,0,5,"['515998', '378807', '451297', '544023', '537021']","[]","53ec3848a3fbcbd282000031","None","[]","53ecd9038d8d59ee7b000011","",""
"53ecdba18d8d593fc000000f","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","It's just an executable file which has series of instructions to start a program. For linux the extension is .bin (binary) and for Mac it is .dmg.","Engineering/CS101/Summer2014","2014-08-14 15:54:09","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53ecc462412633c457000007","None","[]","53ecdba18d8d593fc000000f","",""
"53ecdc284126332bb600000c","<anon_screen_name_redacted>","Comment","False","False","[]","5F43341D3FDA2BBE001D8DBBB84BB3E5","Tab key worked. Thank you","Engineering/CS101/Summer2014","2014-08-14 15:56:24","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53e90fdfa6e28d42ca000023","53e9169ea6e28de8d400001c","[ObjectId('53e9169ea6e28de8d400001c')]","53e9169ea6e28de8d400001c-53ecdc284126332bb600000c","",""
"53ecdfbf8d8d592b3d00000e","<anon_screen_name_redacted>","Comment","False","False","[]","19303B71905207B8F91ECB9615CFB923","This has been a lot of fun!

Personality and particularly coming across as personable really makes a difference when teaching. This helps to get and keep people engaged. The format of going over the coding exercises really helps too, and feels like a personal tutor.","Engineering/CS101/Summer2014","2014-08-14 16:11:43","{u'count': 4, u'point': 4, u'down_count': 0, u'up': [u'515998', u'378807', u'451297', u'544023'], u'down': [], u'up_count': 4}",4,0,4,"['515998', '378807', '451297', '544023']","[]","53ec3848a3fbcbd282000031","None","[]","53ecdfbf8d8d592b3d00000e","",""
"53ece6f5412633c45700000d","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","IS this the correct answer? I keep getting an X for it...
if (row.getField(\"soda\") == \"coke\" &&
      row.getField(\"color\") == \"red\") {
    count1 = count1 + 1;
  }

  if (row.getField(\"soda\") == \"coke\"  &&
      row.getField(\"color\") == \"blue\") {
    count2 = count2 + 1;
  }
}
print(\"coke red:\", count1);
print(\"coke blue:\", count2);","Engineering/CS101/Summer2014","2014-08-14 16:42:29","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53e450256fc0b9d4b3000001","53e55c296fc0b9652f000025","[ObjectId('53e55c296fc0b9652f000025')]","53e55c296fc0b9652f000025-53ece6f5412633c45700000d","",""
"53eceba28d8d592b3d00000f","<anon_screen_name_redacted>","Comment","False","False","[]","D8B3F47432763543A369E0C9DF5677BC","I too could not find the Run button and thereby could not submit the solution.

Initially I ran Internet Explorer, then switched over to  Mozilla Firefox.

Neither browser rendered me a \"Run\" button

((((HELP)))","Engineering/CS101/Summer2014","2014-08-14 17:02:26","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53eac302e24588021700002f","None","[]","53eceba28d8d592b3d00000f","",""
"53ecf2f78d8d59027900000e","<anon_screen_name_redacted>","CommentThread","False","False","[]","AB0036771EB6ABB05AD23067C26169C0","I came across two articles today that you may be interested in reading.  

The first is about issues with routers from ZDNet: http://www.zdnet.com/internet-hiccups-today-youre-not-alone-heres-why-<phoneRedac>566/

The second is about sound waves from Wired: http://www.wired.com/2014/08/gyroscope-listening-hack?utm_content=buffer37f74&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer

What you learn online from CS101 helps you to better understand real-world situations.","Engineering/CS101/Summer2014","2014-08-14 17:33:43","{u'count': 1, u'point': 1, u'down_count': 0, u'up': [u'494675'], u'down': [], u'up_count': 1}",1,0,1,"['494675']","[]","None","None","None","None","",""
"53ecff034126332ff6000014","<anon_screen_name_redacted>","CommentThread","False","False","[]","704437805CE61515F56B060EC7158929","Hi guys im happy enough to say that i`ve just made it ... i passed all exams and this is how my Progress page looks like:

![enter image description here][1]

I must admit that it was not that difficult ... the most difficult part i found was manipulating with pixels ... it took me to days to learn it without errors... 

Great course and great teacher ****

Good luck to all you guys out there
  [1]: https://edx-west-uploads.s3.amazonaws.com/1<phoneRedac><phoneRedac>9.png","Engineering/CS101/Summer2014","2014-08-14 18:25:07","{u'count': 3, u'point': 3, u'down_count': 0, u'up': [u'485409', u'568745', u'513738'], u'down': [], u'up_count': 3}",3,0,3,"['485409', '568745', '513738']","[]","None","None","None","None","",""
"53ed0c7a412633b181000011","<anon_screen_name_redacted>","Comment","False","False","[]","ED5BED1B88997164190F49F69F1B7D74","Oh, I understand what he means to say and there **are** a lot of tiny ups&downs in the grooves of the vinyl record which definitely **is** an analog transmission of sound, BUT...

http://en.wikipedia.org/wiki/Longitudinal_wave

\"...  In longitudinal waves, the displacement of the medium is parallel to the propagation of the wave. A wave along the length of a stretched Slinky toy, where the distance between coils increases and decreases, is a good visualization. Sound waves in air are longitudinal, pressure waves.\"

See, that is what I'm talking about: the movement of sound is not up-and-down, but to-and-fro ;-)

Anyway, no matter, I greatly enjoy the course and his style of teaching!!!","Engineering/CS101/Summer2014","2014-08-14 19:22:34","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53ecb0fa8d8d59ee7b000009","53ecc9b78d8d593fc000000a","[ObjectId('53ecc9b78d8d593fc000000a')]","53ecc9b78d8d593fc000000a-53ed0c7a412633b181000011","",""
"53ed0c9f412633c457000011","<anon_screen_name_redacted>","Comment","False","False","[]","5F43341D3FDA2BBE001D8DBBB84BB3E5","Use the \"Tab\" key and the Run button will appear.","Engineering/CS101/Summer2014","2014-08-14 19:23:11","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53e4fbfd6c8209b6ac000013","53e717b6584d96979e000003","[ObjectId('53e717b6584d96979e000003')]","53e717b6584d96979e000003-53ed0c9f412633c457000011","",""
"53ed13984126332ff6000019","<anon_screen_name_redacted>","CommentThread","False","False","[]","ED5BED1B88997164190F49F69F1B7D74","The 3 problems ask to write code and get the last line to be count:23. I'm not able to get the code to have the last line be \"count:23.\" 

Please Help.","Engineering/CS101/Summer2014","2014-08-14 19:52:56","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","None","None","None","None","",""
"53ed14498d8d592b3d000017","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","I'm at 77%!","Engineering/CS101/Summer2014","2014-08-14 19:55:53","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53ecff034126332ff6000014","None","[]","53ed14498d8d592b3d000017","",""
"53ed162c4126332ff600001a","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","It says in the instructions, that count:23 is not meant to be the actual final line.  It's merely an example.  As long as your last line is count:xx (xx being whatever number the computer gives you).  Have you tried submitting it yet?  If everything else is correct, your answer should be right despite the fact the final line isn't exactly count:23; because, again, this was just an example.  Make sense? :-)","Engineering/CS101/Summer2014","2014-08-14 20:03:56","{u'count': 1, u'point': 1, u'down_count': 0, u'up': [u'497579'], u'down': [], u'up_count': 1}",1,0,1,"['497579']","[]","53ed13984126332ff6000019","None","[]","53ed162c4126332ff600001a","",""
"53ed171c8d8d592b3d000018","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","I think you should use \"soda\" for both but you used \"soda\" for the first one and \"name\" for the second.","Engineering/CS101/Summer2014","2014-08-14 20:07:56","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53ec32bea3fbcb336c000040","None","[]","53ed171c8d8d592b3d000018","",""
"53ed1fb4412633b181000015","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","I think its already closed.","Engineering/CS101/Summer2014","2014-08-14 20:44:36","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53eb891fa3fbcb336c000013","None","[]","53ed1fb4412633b181000015","",""
"53ed30a6412633b181000019","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","I don't believe they offer any units.... correct me if I am mistaken.","Engineering/CS101/Summer2014","2014-08-14 21:56:54","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53ec7290d82a70d63700003a","None","[]","53ed30a6412633b181000019","",""
"53ed3174412633c457000018","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","Try this...
if (row.getField(\"soda\") == \"coke\" &&
row.getField(\"color\") == \"red\") {

it's not  ||  (or), but rather && (and)","Engineering/CS101/Summer2014","2014-08-14 22:00:20","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53ec22b6a3fbcb336c00003c","None","[]","53ed3174412633c457000018","",""
"53ed35cf8d8d592b3d00001f","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","Running the code, the program for some reason doesn't like 

`if (row.getField(\"gender\") == \"girl\" && row.getField(\"name\").startsWith(\"T\")) {`

on the same line as

    count = count+1;}

I separated out the code and it ran correctly.

    table = new SimpleTable(\"baby-2010.csv\");
    count = 0;
    for (row: table) {
    if (row.getField(\"gender\") == \"girl\" &&
        row.getField(\"name\").startsWith(\"T\")) {
        count = count + 1;
      }
    }
    print(\"count:\",count);","Engineering/CS101/Summer2014","2014-08-14 22:18:55","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53ec32bea3fbcb336c000040","53ecca35412633c457000009","[ObjectId('53ecca35412633c457000009')]","53ecca35412633c457000009-53ed35cf8d8d592b3d00001f","",""
"53ed36708d8d59ee7b000025","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","The output format must be the same as in the explained example in order to get the green tick","Engineering/CS101/Summer2014","2014-08-14 22:21:36","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53ed13984126332ff6000019","53ed162c4126332ff600001a","[ObjectId('53ed162c4126332ff600001a')]","53ed162c4126332ff600001a-53ed36708d8d59ee7b000025","",""
"53ed39918d8d593fc0000026","<anon_screen_name_redacted>","Comment","False","False","[]","BEF6EE6A5C850E1853F69B35DCE96497","When was Week 6 going to be released?","Engineering/CS101/Summer2014","2014-08-14 22:34:57","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53ecff034126332ff6000014","None","[]","53ed39918d8d593fc0000026","",""
"53ed3bf08d8d592b3d000020","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","I too am stuck on this question.  I've included the print on screen so I can check the output data.  The answer I got was (count red: 6, count blue: 21).  Here is my code:

table – new SimpleTable (“survey-2012.csv”);
table.convertToLowerCase();    
count1 = 0
count2 = 0
for (row: table) [
print (row.getField(“color”));

if (row.getField(\"color\") == \"red\") {
    count1 = count1 + 1;
  }
  if (row.getField(\"color\") == (\"blue\")) {
    count2 = count2 + 1;
  }
}
print(\"count red\", count1);
print(\"count blue\", count2);","Engineering/CS101/Summer2014","2014-08-14 22:45:04","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53ec1e1ca3fbcbd28200002a","None","[]","53ed3bf08d8d592b3d000020","",""
"53ed428b8d8d592b3d000023","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","I get a black curb and black plants on the right not blue :-(","Engineering/CS101/Summer2014","2014-08-14 23:13:15","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53e529f96fc0b9652f00001b","53e54ad36c82092527000023","[ObjectId('53e54ad36c82092527000023')]","53e54ad36c82092527000023-53ed428b8d8d592b3d000023","",""
"53ed455c8d8d590279000018","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","Please display your code here(use code sample(ctrl+K) plz!)","Engineering/CS101/Summer2014","2014-08-14 23:25:16","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53e529f96fc0b9652f00001b","53e54ad36c82092527000023","[ObjectId('53e54ad36c82092527000023')]","53e54ad36c82092527000023-53ed455c8d8d590279000018","",""
"53ed489c8d8d592b3d000025","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","I guess you don't add times avg at the end. I mean you are supposed to use `pixel.setGreen(avg *0.5); instead of pixel.setGreen(0.5);`. Hope this helps.","Engineering/CS101/Summer2014","2014-08-14 23:39:08","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53e529f96fc0b9652f00001b","53e54ad36c82092527000023","[ObjectId('53e54ad36c82092527000023')]","53e54ad36c82092527000023-53ed489c8d8d592b3d000025","",""
"53ed4d848d8d59027900001b","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","Big thank you!!! :)","Engineering/CS101/Summer2014","2014-08-15 00:00:04","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d2c3eafbc169f037000033","None","[]","53ed4d848d8d59027900001b","",""
"53ed51f84126332ff6000021","<anon_screen_name_redacted>","CommentThread","False","False","[]","704437805CE61515F56B060EC7158929","I have tweaked the web-page that I created yesterday, added two more Table Counting Exercises (survey-2<zipRedac>1<zipRedac>.csv), \"Reset\" buttons to reset the code, image border, added some JavaScript code to show the 'rows' that passes the `if` condition for csv code and did some text formatting. [Click Here][1] to play around with this web-page. Get the source code for the web-page from [my repository][2] and resized images ([banana.jpg][3], [curb.jpg][4], [pebbles.jpg][5], [redwood.jpg][6]). There is one bug in the Reset buttons of last three Exercises. To clear the Output area completely, I have to press the Reset button twice. Nick, if you are reading this please let me know how to solve this problem. I would really appreciate it.

<marquee>Webpage includes <b>JavaScript</b> Code for:</marquee>

 1. Q1 of Grayscale Image Exercises (banana.jpg)
 2. Q3 of Image Logic Exercises (curb.jpg)
 3. Q2 of Image Bluescreen Exercises (redwood.jpg)
 4. Q1 of Table Counting Multiple Exercises (baby-2<zipRedac>1<zipRedac>.csv)
 5. Q2 of Table Counting Multiple Exercises (survey-2<zipRedac>1<zipRedac>.csv)
 6. Q3 of Table Counting Multiple Exercises (survey-2<zipRedac>1<zipRedac>.csv)

To Create this web page it took 439 lines of HTML code, 1<zipRedac><zipRedac> lines of CSS code and 25<zipRedac> lines of JavaScript and jQuery code.

This is what the web-page looks like:

![enter image description here][7]


----------
![enter image description here][8]


----------
![enter image description here][9]


----------
![enter image description here][1<zipRedac>]


----------


  [1]: http://imagesource.shorturl.com/
  [2]: https://github.com/<nameRedac_<anon_screen_name_redacted>>/JavaScript/tree/master
  [3]: https://cloud.githubusercontent.com/assets/<phoneRedac>/<phoneRedac>/<zipRedac>df12e6<zipRedac>-2373-11e4-8c73-c<zipRedac>7da<zipRedac>6363e2.jpg
  [4]: https://cloud.githubusercontent.com/assets/<phoneRedac>/<phoneRedac>/<zipRedac>dfce48a-2373-11e4-91df-5a1bb2cbbc44.jpg
  [5]: https://cloud.githubusercontent.com/assets/<phoneRedac>/<phoneRedac>/<zipRedac>e<zipRedac>3b33c-2373-11e4-85d8-a89e<phoneRedac>1.jpg
  [6]: https://cloud.githubusercontent.com/assets/<phoneRedac>/<phoneRedac>/<zipRedac>dff6c32-2373-11e4-8552-4eefeec4da4b.jpg
  [7]: https://edx-west-uploads.s3.amazonaws.com/1<phoneRedac><phoneRedac>88.png
  [8]: https://edx-west-uploads.s3.amazonaws.com/1<phoneRedac><phoneRedac>51.png
  [9]: https://edx-west-uploads.s3.amazonaws.com/1<phoneRedac><phoneRedac>1","Engineering/CS101/Summer2014","2014-08-15 00:19:04","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","None","None","None","None","",""
"53ed5a4e4126332ff6000023","<anon_screen_name_redacted>","CommentThread","False","False","[]","5F43341D3FDA2BBE001D8DBBB84BB3E5","Hi everyone,
I know this is probably pretty stupid for all you seasoned programmers out there, but I'm a newbie. How do I type the vertical bars called for in wk 5, lesson 2 (the ones for OR)? I looked it up online, & everything said \"alt124\". I tried that... in Notepad, on this site, in word...nothing works. I have Win7, if that makes a difference. What am I missing?

Thanks.","Engineering/CS101/Summer2014","2014-08-15 00:54:38","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","None","None","None","None","",""
